catalogue_index	tf_symbol	present_in_rna	exclusion_reason	reference_name	reference_version
1444	ZNF627	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1445	ZNF628	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1446	ZNF629	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1447	ZNF630	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1448	ZNF639	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1449	ZNF641	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1450	ZNF644	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1451	ZNF645	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1452	ZNF646	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1453	ZNF648	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1454	ZNF649	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1455	ZNF652	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1456	ZNF653	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1457	ZNF654	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1458	ZNF655	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1459	ZNF658	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1460	ZNF66	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1461	ZNF660	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1462	ZNF662	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1463	ZNF664	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1464	ZNF665	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1465	ZNF667	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1466	ZNF668	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1467	ZNF669	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1468	ZNF670	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1469	ZNF671	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1470	ZNF672	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1471	ZNF674	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1472	ZNF675	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1474	ZNF677	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1475	ZNF678	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1476	ZNF679	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1477	ZNF680	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1478	ZNF681	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1479	ZNF682	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1481	ZNF684	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1482	ZNF687	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1483	ZNF688	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1484	ZNF689	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1485	ZNF69	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1486	ZNF691	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1487	ZNF692	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1489	ZNF696	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1490	ZNF697	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1491	ZNF699	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1492	ZNF7	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1493	ZNF70	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1494	ZNF700	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1495	ZNF701	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1497	ZNF704	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1498	ZNF705A	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1499	ZNF705B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1500	ZNF705D	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1501	ZNF705E	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1502	ZNF705G	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1503	ZNF706	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1504	ZNF707	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1505	ZNF708	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1506	ZNF709	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1507	ZNF71	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1509	ZNF711	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1511	ZNF714	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1512	ZNF716	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1513	ZNF717	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1514	ZNF718	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1515	ZNF721	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1516	ZNF724	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1517	ZNF726	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1518	ZNF727	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1519	ZNF728	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1520	ZNF729	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1521	ZNF730	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1522	ZNF732	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1523	ZNF735	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1524	ZNF736	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1525	ZNF737	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1526	ZNF74	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1527	ZNF740	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1528	ZNF746	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1529	ZNF747	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1530	ZNF749	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1531	ZNF750	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1532	ZNF75A	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1533	ZNF75D	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1534	ZNF76	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1535	ZNF761	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1536	ZNF763	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1537	ZNF764	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1538	ZNF765	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1539	ZNF766	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1540	ZNF768	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1541	ZNF77	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1542	ZNF770	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1543	ZNF771	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1544	ZNF772	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1545	ZNF773	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1546	ZNF774	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1547	ZNF775	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1548	ZNF776	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1549	ZNF777	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1550	ZNF778	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1551	ZNF780A	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1552	ZNF780B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1553	ZNF781	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1554	ZNF782	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1555	ZNF783	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1556	ZNF784	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1557	ZNF785	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1558	ZNF786	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1559	ZNF787	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1560	ZNF788	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1561	ZNF789	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1562	ZNF79	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1563	ZNF790	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1564	ZNF791	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1565	ZNF792	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1566	ZNF793	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1567	ZNF799	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1568	ZNF8	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1570	ZNF800	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1572	ZNF804B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1573	ZNF805	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1574	ZNF808	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1575	ZNF81	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1576	ZNF813	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1577	ZNF814	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1578	ZNF816	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1580	ZNF823	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1581	ZNF827	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1582	ZNF829	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1583	ZNF83	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1584	ZNF830	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1585	ZNF831	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1586	ZNF835	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1587	ZNF836	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1588	ZNF837	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1589	ZNF84	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1590	ZNF841	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1591	ZNF843	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1592	ZNF844	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1593	ZNF845	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1594	ZNF846	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1595	ZNF85	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1596	ZNF850	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1597	ZNF852	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1598	ZNF853	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1599	ZNF860	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1600	ZNF865	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1601	ZNF878	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1602	ZNF879	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1603	ZNF880	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1604	ZNF883	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1605	ZNF888	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1606	ZNF891	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1607	ZNF90	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1608	ZNF91	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1609	ZNF92	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1610	ZNF93	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1611	ZNF98	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1612	ZNF99	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1613	ZSCAN1	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1614	ZSCAN10	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1615	ZSCAN12	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1616	ZSCAN16	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1617	ZSCAN18	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1618	ZSCAN2	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1619	ZSCAN20	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1620	ZSCAN21	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1621	ZSCAN22	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1622	ZSCAN23	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1623	ZSCAN25	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1624	ZSCAN26	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1625	ZSCAN29	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1626	ZSCAN30	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1627	ZSCAN31	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1628	ZSCAN32	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1629	ZSCAN4	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1631	ZSCAN5B	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1632	ZSCAN5C	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1633	ZSCAN9	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1634	ZUFSP	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1635	ZXDA	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1636	ZXDB	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1637	ZXDC	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
1638	ZZZ3	False	not_present_in_current_rna_gene_universe	Lambert_human_TFs	v1.01
